#Date,Amer Sports A,Cargotec,Elisa,Fortum,Huhtamaki,Kesko B,Kone,Konecranes,Metso,Metsa Board B,Neste,Nokia,Nokian Renkaat,Nordea,Orion B,Outokumpu,Outotec,Sampo A,Stora Enso R,Telia,Tieto,UPM-Kymmene,Valmet,Wartsila,YIT
2017-03-03,-0.2908819383,-0.0560656797,0.0415545626,0.0883858951,-0.3073718441,-0.0303414267,-0.1292808615,-0.4439082642,0.3706930824,-1.2321257614,0.2730728401,0.5072295024,0.1385152087,0.6536598659,0.2348162586,1.8699553178,0.3614587352,0.0151707133,-0.3759698523,-0.1378556125,-0.375310256,-0.255923338,0.0435333513,-1.2664247655,-0.0507889099
2017-03-06,-0.4386314943,-0.7288538364,0.2889031496,-0.2203051415,-0.0771727591,0.2275607,0.2269011038,-0.466334536,-0.8066861918,-0.4709517097,-0.486122423,-0.4505042265,-0.1035566084,-0.2354758548,0.7427053573,-1.3468955058,-0.2994566893,-0.2572425305,-0.4412698792,-0.0692576044,-0.0250646568,-0.6279356129,-0.2625193003,-0.4254395697,0.5111870798
2017-03-07,0.2651576853,2.0830049007,0.3080314404,-0.5745083181,0.1550051145,-0.3772890447,-0.3555223691,1.017756986,-0.1866657337,0.1055353971,0.2743920325,-0.4267587621,1.228168184,0.1180677255,0.3673951012,-0.2407526247,3.0090780105,-0.6068285335,0.3172657876,0.3805870259,0.176112194,-0.0573848722,0.4399506868,0.110812167,1.0137994086
2017-03-08,0.5863810503,-0.164899058,-0.2453697983,-0.8469215619,-0.4247799734,-0.3647567163,-0.292860727,0.0580444684,0.0468313325,-0.3152869989,0.0587040647,-0.3489264067,-0.5263577932,0.1767717902,-0.4056516827,-0.2414122209,-1.3238096377,0.6892780625,0.3159465951,-0.5507628537,0.0501293136,-0.0573848722,-0.1747930015,0.0692576044,0.2499869719
2017-03-09,1.191230795,-0.5092082911,0.9240943211,-0.3614587352,0.1167485331,-0.2288798925,-0.2612001079,-0.7895366897,-1.3099581168,0,-0.1945808884,0.864071064,-1.779590634,0.6464043074,0.4221415885,-2.285500944,-1.4682612125,0.4696325172,-0.5659335671,0.2427314134,-0.2255819114,0.0290222342,-0.4815052494,-0.3172657876,-1.3429379284
2017-03-10,-1.4840915221,-0.1945808884,0.3443092331,-0.7717275915,0.542847699,0.5520820462,-0.0982798386,0.4089496639,0.0718959893,0.3172657876,0.0976202423,0.5329537555,0,0.349586003,0.5006335401,-0.7176407004,-0.6609154245,-0.1959000809,-0.1266424765,0.0692576044,-0.0250646568,-0.201836447,-0.0441929475,-0.3185849801,1.2697227467
2017-03-13,-0.2625193003,0.0837687215,0,0.2295394887,0.2308586812,-0.5171234459,-0.2954991119,-1.6074360175,0.1431323824,0.0527676986,0.1952404847,0.1055353971,0,0,0.0534272948,2.0308967984,1.395705627,0.04551214,1.0164377936,-0.1035566084,-0.5791254917,-0.0870667026,-0.1767717902,0.4313759357,1.5441147792
2017-03-14,-0.0877262989,-0.4168648186,-0.1009182235,-0.3205637688,-0.1721546166,-0.0303414267,0.0989394348,1.211018682,0.3805870259,0,-0.6028709561,-0.2638384928,-0.1583030957,-0.8106437692,1.4887086957,-0.0705767968,-1.7828886152,-0.588359839,1.7525471885,-0.4498446302,0.5844022616,-0.0290222342,0.6200204581,-0.0692576044,-0.5355921404
2017-03-15,-0.6457447112,0.5738487219,-0.1009182235,-0.1840273487,-0.0382565815,0,0.230199085,0.1167485331,1.3244692339,0.5256981969,0.8838589509,0.1589626919,0.3528839841,0.2348162586,0,4.8242868411,1.0382044692,0.7004911984,1.0975681301,-0.1042162047,-0.5791254917,0.5217406195,0.2631788966,0.0415545626,-0.3924597581
2017-03-16,0.5336133517,-0.2354758548,0.6061689372,0.0461717362,0.0573848722,-0.2605405117,0.1147697444,0.1358768238,0.2315182774,0.9386054382,1.2209126255,0.7928346709,1.1925499875,0.3502455992,0.5903386277,-0.6562982509,0.2407526247,0.8587942941,0.5395497178,0.5929770126,0.2539445493,0.6035305523,-0.4801860569,0.1385152087,-0.2961587082
2017-03-17,0.0587040647,0.4874416155,0.5204214271,0.5989133787,-1.2103590858,0.1998576583,0.0817899328,0.5435072952,1.2011247385,0,-0.0573848722,0.3265001349,0.7407265686,-3.3124922772,0.9748832309,-0.2321778737,3.294683179,-0.0151707133,0.5355921404,1.0025862727,0.50591031,0.4557809963,-0.1319192464,0.2348162586,-1.8349967175
2017-03-20,-0.1174081293,0.5527416424,-0.099599031,0.7763447651,0.8416447921,-0.1378556125,0.1800697713,-0.0771727591,0.4538022076,-0.0514485061,-0.0382565815,0.8449427732,0.7836003236,-0.5507628537,0,-0.6318931903,-0.0573848722,0.0593636609,-0.2948395157,-0.0342990041,0.4016941053,-0.028362638,0,0.2064536206,1.2749995165
2017-03-21,-0.7948134596,-1.9867038509,-0.1787505789,-0.4966759627,-1.6806511992,-0.523059812,-0.1141101481,-1.9279997862,-0.7888770935,-0.8231760976,1.3719601626,-1.6041380363,-1.4814531371,-1.2341045501,-0.8324104448,-3.0222699352,-1.5988612664,-0.1338980351,-1.4220894763,-0.0342990041,-0.6239780355,-1.6417350215,-0.6615750207,-0.8911145095,-1.2011247385
2017-03-22,-1.0131398124,-1.6107339986,0.1596222882,-1.182656044,-1.1298883455,-0.3720122749,-0.2288798925,-0.5758275106,0.04551214,-0.6774053303,1.7729946717,-0.6180416694,0.3964173354,-1.0692054921,0.1945808884,0.176112194,0.6437659225,-0.6701497717,-0.2420718172,-0.3067122479,-0.1510475371,-0.2902223421,-0.1338980351,0.5837426653,-0.1530263258
2017-03-23,-0.423460781,1.3904288571,0.338372867,0.6022113598,0.0606828533,0.4986547514,1.1971671611,1.1622085608,1.367342989,0.8423043883,0.3456284256,0.2658172815,1.0784398394,1.2143166632,-2.495912142,-0.4564405926,2.4345696924,-0.0903646838,1.276318709,0.6846608888,0.2526253569,0.9913731367,0.9372862457,1.2815954788,0.6642134057
2017-03-24,-0.0303414267,0.3548627728,-0.7519397045,0.0461717362,-0.1609414806,0.5256981969,0.2737324363,-2.0869624781,-2.47876264,-1.9233826126,-0.3977365279,-0.3964173354,-0.0336394078,0.1879849261,-0.3627779276,0.0356181965,-0.3350748859,0.0903646838,0.119386918,-0.0336394078,-3.5736923851,-0.0573848722,-2.112027135,0.1622606731,-0.50591031
2017-03-27,-2.467549504,-0.3100102291,0.2605405117,-0.1378556125,-0.1009182235,0.3067122479,-0.2407526247,-0.8337296373,-1.1133984397,-1.6595441198,-0.5276769856,0.7585356668,-0.1681970392,-0.4379718981,-0.2024960432,-2.4728262739,-3.2023397065,0.3759698523,-0.5956153975,0.1015778197,0.0798111441,-0.3166061914,-0.8634114677,-0.255923338,-0.0507889099
2017-03-28,-0.4115880488,0.3825658146,0.2592213192,0.55142245,0.2631788966,0.4274183584,0.0646404307,0.5151446572,0.4010345091,-2.2518615361,0.4399506868,-0.5652739708,0.304073863,0.377948641,0.4069708752,0.403672894,0.4135668375,0.0600232571,0.0600232571,0.1015778197,0.5844022616,0.1444515748,0.9214559361,0.7308326251,-0.4590789775
2017-03-29,0.7644720329,-0.7189598929,-0.2381142398,0.3647567163,0.2823071873,0.9564145364,-0.1767717902,-0.1840273487,0.2579021267,-0.1708354241,1.0929509565,0.0263838493,-0.386523392,-0.1879849261,0,1.0217145634,0.5870406465,0.238773836,-0.1200465142,0.0336394078,0.4742496908,0.201836447,0,0.4016941053,-0.770408399
