#Date,Amer Sports A,Cargotec,Elisa,Fortum,Huhtamaki,Kesko B,Kone,Konecranes,Metso,Metsa Board B,Neste,Nokia,Nokian Renkaat,Nordea,Orion B,Outokumpu,Outotec,Sampo A,Stora Enso R,Telia,Tieto,UPM-Kymmene,Valmet,Wartsila,YIT
2015-12-16,-0.218,2.176,1.291,0.842,-1.445,1.73,0.946,1.209,1.025,4.05,2.063,0.86,1.397,-0.856,-0.032,-3.019,-1.569,0.974,-0.883,0.269,0.167,1.595,3.261,1.732,0.097
2015-12-17,1.71,0.39,2.23,1.062,1.65,0.819,-0.481,1.548,-0.725,2.695,-0.404,0.698,0.21,1.726,1.739,-2.646,0.59,1.221,2.138,2.727,2.914,2.035,1.939,-0.662,5.111
2015-12-18,-3.399,-1.165,-1.416,-0.751,-1.473,-1.343,-1.884,-1.611,-1.412,1.312,-0.111,-2.079,-1.435,-1.497,-0.981,0.959,-3.638,-1.376,-1.744,-2.089,-1.052,-1.595,-3.804,-1.952,-5.872
2015-12-21,-2.667,0.333,-2.529,0.151,-1.464,1.298,-0.675,-2.568,-0.593,-3.022,-0.517,2.516,-0.849,-0.456,-1.087,1.663,0.183,-0.773,-1.243,-0.267,0.164,-1.448,-0.508,-0.825,-2.573
2015-12-22,-0.457,-0.121,-0.796,-0.076,-0.464,-0.625,-0.209,1.136,0.994,-0.445,-0.074,0.92,-1.774,0.56,-0.808,1.636,3.83,-0.389,-0.419,-0.089,-0.367,-0.47,-0.681,0.318,1.541
2015-12-23,1.338,3.499,2.615,5.518,1.306,2.579,2.042,2.156,3.05,0.894,2.155,0.38,3.519,2.429,1.792,10.345,6.557,1.629,2.166,2.275,0.696,1.594,2.63,2.465,5.616
2015-12-28,-0.339,-1.282,0.55,-0.645,-0.061,-0.828,0.205,0.132,-1.146,-0.591,0,-1.968,-2.738,-0.395,1.344,-4.514,-4.231,-0.427,-1.885,-0.305,-0.366,-1.046,-1.114,-0.524,-1.213
2015-12-29,2.044,1.27,1.296,0.577,2.243,-0.402,0.87,0.351,1.207,1.486,0.764,2.317,2.753,1.587,1.516,-0.364,0.172,1.609,1.441,1.575,1.878,1.409,1.408,1.963,-1.133
2015-12-30,0.037,0.583,-1.08,-0.215,0.661,0.466,-0.584,0.219,-1.24,0.439,-0.253,-0.453,-0.361,-0.977,-0.56,-0.292,-2.635,-0.739,-0.71,-1.335,-0.922,-0.232,-1.111,-1.033,0
2016-01-04,-2.892,-4.174,-2.529,-2.73,-2,-3.614,-3.855,-4.585,-3.575,-2.915,-1.991,-0.227,-4.32,-2.712,-2.784,-5.198,-5.882,-3.149,-3.814,-4.016,-1.497,-3.018,-2.528,-3.962,-3.438
2016-01-05,-0.725,-0.726,-0.118,0.295,-0.091,0.16,0.106,-0.458,-4.709,0.45,0.812,1.52,-5.115,0.152,0.869,0.077,1.25,0.659,0.062,-0.637,1.643,-0.479,3.112,-2.223,-0.099
2016-01-07,-2.038,-4.296,1.653,-2.062,-1.89,-1.76,-3.13,-4.506,-0.789,-2.392,-2.198,-0.898,-1.83,-1.822,-3.03,-7.407,-3.21,-3.055,-3.22,-2.197,-4.525,-3.127,-4.304,-1.668,-5.228
2016-01-08,-2.591,0.287,0.842,0.977,0.124,0.293,-0.575,0.144,0.212,-0.766,-0.749,2.417,-3.051,-1.031,-0.461,2,-1.403,0.135,-0.256,1.263,0.339,0.248,-1.46,-0.077,0.418
2016-01-11,0.403,-0.095,-0.058,-0.074,1.8,-0.487,0.799,-1.058,0.159,5.247,1.849,1.622,2.517,0.365,-2.545,0.327,1.229,0.022,1.668,-0.139,0.422,2.539,1.778,0,-0.624
2016-01-12,0.883,1.303,1.354,-0.149,2.043,7.604,2.432,-1.409,-1.426,2.713,0.185,0.073,1.739,0.882,1.39,-0.977,0.703,1.304,1.83,-0.694,1.218,0.785,1.223,0.129,0.544
2016-01-13,-0.836,0.063,-0.114,0.821,0.149,4.004,2.267,3.006,0.696,-0.785,0.777,-0.29,0.235,1.08,-0.502,-1.645,-0.254,0.577,1.115,1.258,0.415,0.839,1.381,1.002,2.166
2016-01-14,-3.09,-4.451,-2.79,-0.888,-3.729,1.896,-1.043,-3.158,0.957,-4.029,-2.532,-1.309,-1.472,-1.934,-2.218,2.425,1.463,-2.14,-8.15,-2.531,-3.678,-9.21,-1.93,-1.246,-4.321
2016-01-15,-2.692,-5.118,-2.372,-4.481,-3.161,-2.69,-1.819,-2.964,-4.953,-4.648,-2.786,-2.8,-3.225,-3.321,-1.65,-5.143,-5.016,-0.879,-5.337,-3.211,-2.36,-3.992,-3.299,-5.046,-2.429
2016-01-18,1.149,-0.968,-0.63,0.313,-0.256,-0.735,0.081,0.204,-0.166,-1.022,0.194,-1.516,0.737,-0.913,-1.363,-4.217,3.036,-1.092,1.55,-0.439,0,-0.613,2.693,0.624,-2.62
2016-01-19,4.249,2.06,1.63,3.352,1.54,2.341,0.59,-1.931,0.666,2.621,1.855,2.156,2.681,0.975,0.992,-0.539,11.147,2.023,1.596,2.842,2.504,1.989,0.233,0.269,6.188
2016-01-20,-2.946,-4.105,-4.574,-4.977,-3.349,-3.04,-2.853,-6.062,-2.813,-3.173,-0.266,-2.487,-4.307,-3.487,-0.175,-6.052,-8.012,-3.088,-2.869,-3.764,-0.429,-3.564,-4.244,-1.317,-7.77
2016-01-21,-0.042,1.035,2.054,3.254,1.373,4.091,1.427,4.578,2.667,-0.56,4.3,1.082,0.78,2.112,0.738,7.981,4.95,0.535,2.039,1.832,0.646,2.441,3.157,1.362,3.022
2016-01-22,2.246,4.167,5.154,4.612,3.386,2.524,1.84,2.215,4.312,1.688,2.189,2.523,5.345,4.192,2.233,1.247,3.463,2.498,2.963,3.792,2.139,1.702,4.944,3.063,2.044
2016-01-25,2.075,-0.847,-0.406,0.294,1.061,0,0.531,-1.703,-3.551,-0.87,1.499,-0.895,-0.567,-0.366,0.512,-1.319,-1.904,-0.497,-1.339,-0.984,1.256,-0.803,0.841,-0.991,-0.305
2016-01-26,-1.594,-0.889,0.466,1.905,-0.586,1.651,2.035,9.134,5.33,-1.675,0.176,1.129,5.27,2.15,1.63,3.743,11.706,0.544,1.696,-0.189,0.786,1.215,1.891,2.633,4.281
2016-01-27,0.729,1.621,0.696,2.013,0.062,1.734,1.891,0,-2.243,0.406,0.772,-0.818,-0.128,-5.801,1.103,-3.952,-3.897,-1.669,0.334,0.474,0.903,0.333,-0.546,2.104,-0.461
2016-01-28,-1.005,0.136,-3.253,0.846,-1.893,-0.46,-1.348,-1.828,-0.374,-1.777,-1.429,-2.701,-1.149,-1.744,-2.479,0.984,-1.151,-1.17,-1.729,-1.698,-0.854,-0.93,-2.58,1.809,0.8
2016-01-29,2.234,-0.814,-0.893,0.978,2.751,0.326,4.046,-0.294,1.768,1.069,1.732,1.773,0.775,2.551,2.677,-0.443,-0.222,3.064,1.15,3.935,1.477,0.268,2.93,1.95,2.338
2016-02-01,0.318,-0.034,3.182,-1.938,1.631,-1.111,0.768,0.688,-0.474,-0.651,-0.139,-11.288,0.064,-0.649,3.036,-0.89,6,-1.216,0.067,-1.477,0.808,0.936,-0.821,-1.477,-0.816
2016-02-02,-0.475,0.342,-1.426,-2.329,-1.393,-1.288,-2.974,0.683,-4.231,-1.065,-0.626,-1.11,-0.512,-2.232,-5.734,0.898,-4.35,-1.459,1.27,-3.468,-2.205,6.362,-5.298,-2.924,-4.36
2016-02-03,-0.279,-2.794,-1.564,-13.223,-1.843,-2.998,1.926,-5.235,-0.607,-4.553,0.105,-0.432,1.384,-2.339,0.985,-1.512,-3.945,-1.99,-1.188,-1.359,0.861,-2.804,-0.524,-1.139,-1.118
2016-02-04,0.16,1.893,-1.109,1.665,-1.783,2.26,1.168,2.251,6.444,-4.076,2.134,-2.168,-3.176,1.995,0.437,7.136,7.53,-0.992,-6.279,0.886,-1.138,-4.231,3.456,2.048,4.35
2016-02-05,-2.351,0.654,-1.031,1.474,-1.529,1.063,0.467,3.102,1.514,-1.989,-5.137,-3.635,11.184,-2.068,0.905,-3.035,0.159,-1.764,0.784,1.463,-0.452,0.134,1.925,-0.151,10.15
2016-02-08,-3.182,-5.981,-3.922,-2.018,-2.718,-1.19,-3.546,-2.814,-0.72,-4.059,-5.487,-3.956,-6.401,-3.995,-2.125,-1.478,-5.244,-2.33,-4.738,-2.692,-3.47,-4.612,-4.5,-3.869,-2.46
2016-02-09,-0.927,2.981,-0.096,-2.801,-0.964,-1.233,-0.38,-0.949,-3.159,-0.769,-2.903,0.479,1.166,-1.486,-4.308,-8.208,-18.893,-2.56,-1.262,-0.198,-2.225,-1.191,-1.978,-1.699,-7.546
2016-02-10,2.425,-6.283,0.894,-2.288,1.847,0.993,-0.764,-1.008,-0.481,2.519,2.911,1.049,-0.623,4.526,1.631,1.635,-0.207,-0.765,3.684,0.743,2.757,1.702,2.493,0.053,1.972
2016-02-11,-4.734,-3.917,-2.942,-4.683,-0.857,-1.994,-4.001,-4.633,-3.976,-2.457,-1.606,-2.075,-4.107,-5.543,-1.639,3.311,-13.329,-4.318,-3.408,-3.735,-3.663,-3.975,-4.343,-4.013,-5.432
2016-02-12,1.656,-0.47,0.847,4.186,-1.363,0.602,-0.187,-0.801,5.932,1.647,1.593,0.674,2.942,3.484,1.277,21.886,-0.159,1.638,1.877,2.195,0.84,2.687,0.605,1.495,4.352
2016-02-15,3.173,5.593,2.812,2.62,1.382,1.766,2.837,6.566,3.222,3.432,2.256,0.766,3.62,4.253,2.101,10.518,5.906,3.832,5.895,3.596,1.929,4.243,4.513,2.837,4.462
2016-02-16,-1.413,-0.932,-1.509,0.255,-0.998,-0.924,-0.312,0.758,-1.024,-2.304,0.411,0.665,0.061,-0.623,-0.206,-4.691,-2.411,0.305,-0.487,-1.109,-1.892,-1.018,0.173,-1.167,-1.637
2016-02-17,2.024,4.97,3.383,0.849,2.452,1.045,3.29,5.363,5.119,5.755,3.017,3.774,3.461,3.136,1.993,6.419,5.174,2.588,5.315,2.73,2.367,5.278,3.391,3.14,3.693
2016-02-18,2.107,2.798,1.204,0.505,2.361,0,1.011,1.475,-0.935,-0.089,1.085,1.636,-0.178,-1.271,2.83,0.469,-1.322,0.569,1.062,1.139,1.799,1.563,1.39,0.52,-0.391
2016-02-19,1.376,-1.884,-1.037,-2.094,-1.89,-0.364,0.951,-5.298,-0.794,-0.268,-0.572,-3.399,-1.127,-0.784,-0.393,-0.467,-2.902,-0.639,0.788,-1.924,0,0.192,-0.439,-0.984,-2.083
2016-02-22,1.118,3.343,2.867,5.218,1.045,2.554,2.132,-1.139,4.655,1.074,3.345,4.259,1.68,3.273,2.105,3.552,3.142,2.426,2.738,2.01,1.515,2.303,4.35,3.085,2.528
2016-02-23,-0.237,-0.998,-0.809,-2.276,-1.325,-0.985,-1.286,0.351,-4.591,-1.683,-0.731,-1.332,-1.947,-1.148,-1.482,-1.1,-6.612,0.145,-3.236,-1.079,0.456,-2.627,-1.583,-2.562,-2.466
2016-02-24,-2.097,-3.267,-2.417,-2.912,-1.441,-1.824,-2.188,-1.397,-3.158,-1.802,-0.561,-1.17,-3.64,-2.598,-1.406,-8.377,0.716,-1.062,-3.344,-2.655,-0.495,-3.083,-0.107,-3.41,-0.602
2016-02-25,2.749,1.545,2.755,2.228,1.063,0,1.735,-1.366,1.035,2.752,3.702,2.368,0.468,2.497,1.758,0.571,5.608,1.073,1.493,2.143,0.249,0.795,0.376,0.781,-0.242
2016-02-26,2.006,2.371,-0.813,1.676,0.69,3.097,1.656,3.284,2.869,-0.893,-0.374,-0.356,-7.427,1.384,0.652,4.19,6.956,1.544,1.337,0.858,0.207,1.052,2.406,0.615,3.197
2016-02-29,-0.887,-0.795,-0.091,0.824,-0.326,-1.584,-0.462,0.845,1.594,0.721,-1.331,0.089,1.746,0.273,1.036,7.021,4.895,-1.426,0.528,0,-0.413,1.822,0.104,-1.329,-0.882
2016-03-01,2.335,2.509,1.976,2.126,1.769,2.303,2.295,2.956,0.931,2.504,-1.764,0.981,1.188,1.634,-0.128,0.955,0.667,1.929,2.625,1.844,1.948,1.981,2.295,3.663,1.385
2016-03-02,-1.977,-1.428,-2.027,0.881,-0.676,-0.244,-2.411,-1.196,-0.194,-0.524,-0.282,0.442,-2.152,0.965,-1.027,0.82,4.901,-0.118,0.32,-0.836,0.366,-0.815,-2.346,-1.533,0.683
2016-03-03,-1.668,2.069,-2.039,1.508,-0.259,1.223,1.37,0.969,5.401,0.789,0.636,-2.639,0.033,-0.372,-2.497,4.193,2.904,-0.308,0.637,0.89,-1.58,1.137,1.097,3.615,0.872
2016-03-04,1.223,0.642,0.186,1.876,0.65,2.417,-0.145,0.48,1.016,0,1.228,1.265,-2.232,0.32,0.333,1.742,1.534,-1.14,0.063,1.578,0.041,0.687,0.31,-1.63,1.729
2016-03-07,-0.429,2.35,-0.558,0.23,0.71,-1.39,1.498,0,2.331,-0.783,0.936,-0.089,-0.034,-0.903,-0.862,0.649,6.224,-0.529,-1.329,-0.046,-0.206,-2.916,3.502,-1.061,-0.094
2016-03-08,-0.548,1.148,0.374,0.153,-1.763,-0.691,-4.429,-0.668,-1.072,-0.965,-0.721,-3.661,-1.022,-0.161,-1.337,-0.88,-4.494,-0.097,-1.86,0.777,-0.989,-2.045,-3.383,-0.576,-3.592
2016-03-09,-1.653,-1.394,0.621,0.841,0.979,0.696,1.146,-0.192,-1.354,0.886,1.902,-0.093,1.343,1.02,0.136,-2.071,-0.119,0.677,0.196,1.406,-0.375,0.718,-0.721,1.263,0.588
2016-03-10,-1.521,-7.432,-0.093,-0.455,-1.745,-0.957,-1.33,-2.744,-1.281,-1.317,0.238,-0.464,-2.82,-0.213,-1.218,-0.906,-2.803,-0.793,-3.001,-1.073,-0.418,-1.101,-3.06,-2.001,-3.197
2016-03-11,-0.772,4.583,2.163,1.98,2.433,2.658,1.198,0.891,3.523,0.712,0.203,0.373,2.867,3.994,2.295,7.927,5.767,2.59,1.278,3.21,1.259,1.834,1.605,2.493,5.82
2016-03-14,1.925,1.766,0.151,1.494,1.99,0,4.81,3.974,2.329,3.18,0.642,1.393,1.122,-0.102,0.804,4.746,0.464,1.109,5.046,0.131,5.263,3.408,2.633,1.915,0.285
2016-03-15,-1.004,-2.103,0.03,-2.281,0.157,-0.314,-1.059,-0.519,-4.42,0,0.739,0.183,-0.605,-1.076,-0.365,-0.971,-3.522,-0.63,-1.517,-0.831,-1.22,-1.928,-2.309,-1.066,0.569
2016-03-16,1.42,-0.17,0.06,-0.527,-0.031,0.63,0.238,0.901,-1.099,1.199,-1,-0.457,0.947,0,-0.734,-4.031,-5.685,0.188,2.054,-0.397,-0.478,0.824,0.263,-0.693,-6.264
2016-03-17,-0.52,2.698,0.694,0.303,0.943,-1.095,0.403,0.047,2.5,0.761,2.222,-0.643,2.714,-1.399,0.202,7.832,6.409,0.375,0.943,0.044,-2.163,1.384,1.729,1.499,1.55
2016-03-18,0.684,1.563,0.21,2.113,1.152,1.872,0.567,3.008,0.858,-2.267,-0.659,0.739,1.859,-5.991,-0.402,0.947,3.101,0.397,-1.059,1.594,-3.807,-0.062,1.957,0.967,0.297
2016-03-21,-0.32,-0.819,0.06,-0.517,-0.246,-0.311,0.165,-0.639,0.537,-0.601,0.099,-1.009,0.256,-1.453,2.154,-3.493,0.636,-0.023,-0.063,1.046,1.574,-0.124,-1.364,0.429,-0.099
2016-03-22,-0.521,0.396,-0.12,-1.04,0.957,-0.156,-1.713,-0.735,-5.791,-0.432,0.464,0.834,0.032,-0.624,0.395,-0.972,1.264,-0.651,-0.567,1.121,0.419,0.249,1.639,0.427,0.89
2016-03-23,2.74,-7.267,0.479,-1.952,1.162,0.936,0.477,-0.879,-1.844,2.431,-0.462,-2.206,-1.086,-1.541,-4.299,-6.765,-0.681,-0.937,1.141,-1.279,-5.59,2.108,-4.03,-0.25,-1.176
2016-03-24,-2.549,-0.957,-1.191,-2.067,-0.393,-1.571,-1.33,-5.18,-2.746,-2.881,-1.292,-2.35,-2.163,-2.435,-1.68,-2.106,-5.143,-2.411,-2.068,-1.771,-0.928,-0.607,-1.837,-0.827,-0.099
2016-03-29,2.133,0,1.808,1.329,-0.364,0.628,1.011,0.64,0.892,-0.175,0.805,0.481,-0.033,-0.059,1.186,-1.614,-4.277,1.139,-0.064,-0.396,1.829,-0.733,-0.695,0.43,-1.609
2016-03-30,1.852,4.583,1.599,3.549,1.583,2.679,3.194,3.081,4.075,2.71,1.132,2.203,3.234,1.665,-0.069,6.501,1.636,0.79,3.329,1.369,1.358,0.369,5.331,1.359,1.433
2016-03-31,-1.161,-2.807,-0.437,-0.82,-2.188,-1.697,-2.148,-0.474,-1.085,0.085,-4.806,-2.062,-0.831,-1.228,0.207,-2.225,2.724,-0.808,-2.54,-0.653,-0.951,-2.391,-1.022,-1.266,-1.015
2016-04-01,-1.292,-2.43,-5.209,-1.953,-0.736,0.309,-3.211,0.238,-0.811,-4.932,0.277,-2.105,-3.546,-0.592,-0.723,0.933,-1.085,-1.078,-2.988,-0.964,-1.353,-2.136,-1.55,-0.981,-0.322
2016-04-04,1.705,1.516,-0.247,0.69,0.525,-0.308,-0.195,-2.092,1.106,0.984,-0.276,-0.098,1.136,-0.953,2.288,-2.543,-1.584,0.17,0.066,-1.018,0.088,0.064,1.994,0.609,2.763
2016-04-05,-0.819,-1.814,-1.331,-3.044,-0.215,-8.606,-0.806,-1.166,-5.04,-0.709,0.104,-0.489,-2.313,-2.946,-0.78,5.694,-3.034,-0.991,0,-2.639,-0.398,0.641,-3.138,-1.54,-1.276
2016-04-06,0.825,-0.797,1.066,-12.009,1.2,2.171,0.345,0.098,0.351,-1.16,0.449,0.885,-0.237,0.867,2.187,1.235,0,0.928,-1.637,1.883,1.154,-2.996,-0.159,0.461,1.392
2016-04-07,-1.053,-0.548,-1.273,-0.178,-1.338,0.966,-1.326,-2.209,0.299,-2.256,0.275,-1.267,-2.306,-1.597,-1.739,-4.379,0.575,-2.468,-2.463,-1.172,0.789,-1.84,-0.798,-1.505,-2
2016-04-08,1.97,2.57,2.138,3.038,1.819,1.804,2.936,2.259,4.328,1.293,1.989,4.541,3.193,2.622,0.681,3.536,5.079,1.985,3.481,1.688,0.435,-3.28,0.858,1.295,3.541
2016-04-11,-1.043,1.467,0.862,1.735,0.848,0.134,-0.314,1.571,0.429,-0.365,0.168,-1.416,1.783,0.973,-0.304,0.952,-1.571,-0.195,0.462,0.269,-0.347,0.415,1.435,0.742,2.705
2016-04-12,0.82,1.164,1.129,-0.085,0.36,0.375,0.339,-0.193,0.38,0,0.906,-1.149,1.851,0.181,-0.712,1.165,2.64,0.756,-1.379,1.566,1.043,0.345,-0.419,0.355,0.564
2016-04-13,1.278,2.092,-1.328,3.072,0.329,-3.259,-0.29,3.341,2.271,4.117,-1.098,3.973,-2.109,2.706,0.649,6.086,2.691,1.959,4.594,-4.493,1.549,4.67,2.474,-0.531,3.181
2016-04-14,0.268,0.137,0.52,0.083,-0.089,0.138,0.873,0.187,0.324,0.527,-0.942,2.982,2.188,-0.059,0.204,-0.879,8.736,0.688,0.446,-1.061,0.932,1.312,0.514,1.043,-0.997
2016-04-15,-1.335,0.409,2.464,0.827,0.537,0.634,1.225,-0.187,1.199,-0.874,-0.611,-1.357,0.227,-0.469,0.305,-0.469,0,-0.73,-0.951,-0.513,-1.05,-1.554,-0.766,-0.277,1.923
2016-04-18,0.348,-0.136,0.831,0.902,0.564,0.247,-0.451,-0.515,-0.137,-1.146,-0.034,0,0.356,-0.177,1.62,1.781,0.161,1.068,0.512,-0.656,3.734,1.513,1.236,0.53,-1.797
2016-04-19,0.385,3.503,2.473,1.87,0.649,0.301,2.837,2.355,3.969,0.981,2.187,1.651,3.708,1.592,0.764,2.419,-0.321,1.292,-2.546,1.934,1.718,0.13,1.526,3.289,2.379
2016-04-20,-1.88,1.479,-0.029,1.516,0.616,-0.954,-0.139,1.335,0.044,-0.53,-1.104,-1.625,0.84,1.219,-0.527,3.216,1.341,0.927,1.241,0.925,-0.322,1.489,1.102,0.413,0.089
2016-04-21,-0.821,0.291,-1.351,1.415,1.37,-1.348,-6.037,0.045,-0.439,-0.178,-1.928,-1.56,-0.925,1.261,0.596,3.749,0.212,-0.942,-0.581,0.138,-0.282,-1.531,2.478,-3.534,1.786
2016-04-22,5.836,-0.355,-3.176,0,2.271,-1.06,-0.766,-0.908,-3.304,-1.423,1.069,0.28,-0.56,-0.34,-0.296,1.22,0.264,-6.285,-1.752,-0.778,-1.133,-1.49,-0.387,-2.158,2.368
2016-04-25,-1.975,-2.171,-0.301,-2.558,-2.671,0.028,-0.573,-2.611,-3.827,-1.625,-1.092,-2.695,-0.563,-1.591,-0.76,-7.464,-5.163,-2.079,-1.453,-1.061,-1.023,-1.972,0.485,-1.898,-5.227
2016-04-26,0.076,-1.159,0.302,2.944,0.029,0.676,-0.351,-1.929,0.947,2.752,0.138,0.287,0.724,-0.058,-0.732,-3.106,0.111,0.152,4.692,0.42,-2.687,8.987,-0.097,-1.49,1.356
2016-04-27,0.646,0.268,-0.15,1.005,0.347,-1.315,0.276,-2.878,-0.751,-0.179,-7.751,0.286,1.781,1.098,2.28,-2.275,-4.273,-1.893,1.408,-0.65,0.127,2.338,2.224,0.398,-1.963
2016-04-28,0.981,0.969,-0.753,0.383,0.288,1.73,-0.175,-0.296,-0.095,0.716,5.041,0.285,0.43,-0.114,-1.344,0.899,1.217,0.103,2.588,-0.094,-2.164,2.766,0.568,-0.317,4.095
2016-04-29,-3.513,9.235,-0.972,0.305,-1.578,-2.732,0.025,-0.792,-0.663,-2.575,-0.675,-2.462,-1.498,-2.918,1.23,-3.985,-0.401,-2.03,-6.215,-2.153,-0.564,-2.399,3.01,-0.716,4.196
2016-05-02,-0.232,2.545,-0.184,-1.368,0.437,0.487,-0.502,-0.699,-1.525,-0.547,0.573,0.485,1.055,0.118,-0.361,-2.567,-3.853,1.206,-1.181,-0.717,0.872,-1.019,-2.557,0.053,-3.02
2016-05-03,-0.116,-1.714,0.246,-1.926,-0.145,-0.285,-0.227,-1.408,-1.935,-5.5,0.961,-1.643,-0.799,-2.472,0.56,-3.531,-2.153,-0.674,-3.187,-1.156,0.605,-0.848,-1.031,-1.175,-0.952
2016-05-04,-1.438,-1.143,-1.686,-1.335,-1.686,-1.03,-1.542,-0.612,-0.543,-0.097,-0.247,-1.179,-5.882,-1.871,-1.212,-0.523,0.306,1.722,0,-1.218,-0.817,0.428,-0.568,-1.945,0.087
2016-05-06,-0.079,0.608,-1.153,2.15,0.798,-0.173,0.282,3.386,0.298,-2.33,0.071,-1.67,4.211,-1.722,-1.161,1.694,4.509,-0.692,-1.097,-2.171,0.607,0,4,0.11,0.873
2016-05-09,1.815,-0.574,1.798,-0.935,1.496,1.1,-0.563,-0.447,-1.286,-1.272,-1.836,1.294,-0.347,1.815,1.946,-6.893,-2.099,0.878,-0.485,1.261,-0.474,0.791,0.916,0.413,-0.173
2016-05-10,-0.078,0.304,-0.496,0.787,0.347,0,0.953,1.446,0.952,-2.698,3.165,-7.186,1.552,1.598,-0.033,2.406,-0.238,0.742,0.976,1.345,-0.087,0.181,-1.724,0.493,0.693
2016-05-11,0.194,0.515,1.027,-0.625,1.152,-0.716,0.689,0.393,0.645,2.483,0.593,-0.215,0.593,-0.242,0.23,1.084,0.597,-0.457,2.346,-0.59,0.909,0.301,0.369,-0.164,0
2016-05-12,0.155,-0.271,0.092,0.314,-0.085,0.548,-0.304,0.147,-0.592,-2.787,-2.288,-1.897,-1.302,-1.577,-1.15,-1.49,-0.712,0.077,-0.877,-0.593,-1.073,-1.081,-1.472,-1.175,-1.291
2016-05-13,0.077,-1.482,0.308,1.096,0.627,-0.229,0.661,0.684,-0.744,-1.288,0.39,1.757,1.1,0.739,1.628,1.936,-0.179,-1.122,-2.925,0.696,-0.26,-0.061,0.28,0,-1.308
2016-05-16,-1.506,2.241,0.031,0.852,-0.991,-0.403,0.353,17.864,2.499,-0.589,0.565,-0.82,-0.031,0.489,-0.85,3.739,2.156,0.129,0.701,0.79,1,0.729,2.142,0.829,2.473
2016-05-17,0.118,-0.961,0.767,1.306,1.173,-0.404,-0.503,-3.707,0.683,3.683,-0.105,-1.219,-1.772,0.061,0.165,-0.057,2.11,0.18,1.74,-0.049,0.431,0.181,-0.912,-0.137,0.086
2016-05-18,0.588,0.212,-0.487,0.152,0.452,-0.058,0.834,-1.967,-0.92,-3.593,0.563,2.909,-0.728,0.973,1.383,0.229,-0.287,0.926,-2.052,0.931,0.686,-0.12,0.184,0.357,-0.861
2016-05-19,-0.584,-0.665,-0.918,-1.59,0.169,-0.87,-1.78,-0.916,-2.884,-0.72,-0.42,-1.328,-1.243,-0.482,-0.325,-4.34,-3.339,-0.561,0.559,-1.846,-1.363,-0.241,-1.837,-0.629,2.259
2016-05-20,1.136,1.279,1.637,0.769,2.613,2.545,1.991,-0.793,3.07,-2.048,1.335,0.868,1.162,1.271,2.542,4.836,1.846,1.794,1.458,1.979,1.036,0.604,1.871,0.963,3.653
2016-05-23,0.697,0.962,-1.58,-0.153,-0.219,0.371,-0.476,0.222,-0.635,2.787,-0.416,0.775,-1.5,-1.136,0.731,1.196,-2.164,-0.05,-0.753,-0.243,1.068,-0.24,-0.551,-0.491,-0.984
2016-05-24,1.769,1.042,0.772,0.994,0.741,1.62,1.534,0.443,1.474,1.229,2.088,2.562,1.717,3.446,1.514,1.913,0.538,1.033,2.138,1.411,-0.719,1.385,1.293,1.014,1.656
2016-05-25,0.076,0.825,1.44,0.984,0.681,0.28,-0.099,1.411,0.048,1.842,0.375,4.704,-0.987,3.156,1.057,2.209,2.556,-0.274,0.608,1.247,1.831,0.178,-0.091,0,0.814
2016-05-26,0.718,1.052,1.571,1.799,0.974,1.144,2.926,1.304,2.033,1.356,1.698,-0.199,0.032,-0.057,0.308,1.675,2.899,0.325,1.544,0.853,1.966,2.253,1.734,0.136,0.727
2016-05-27,0.562,0.058,0.119,0,0.456,0.028,0.048,3.305,-0.759,-0.162,0.2,0.797,1.093,0.227,-0.307,-2.019,-2.986,0.598,0.529,-0.047,1.189,0.174,-2.063,-0.244,-0.882
2016-05-30,-0.037,-0.694,-0.297,-0.074,-0.587,0.276,-0.024,4.071,-0.048,0.487,0.333,1.087,0.159,0.057,0.215,-1.03,-1.394,0.223,0.329,0.705,-0.041,-0.231,-0.458,0.19,0.405
2016-05-31,-0.112,1.339,1.996,-0.663,0.805,-0.935,2.312,-0.758,0.956,1.455,0.631,0.489,0.762,-1.413,-1.043,3.014,3.121,-0.964,0.983,-1.727,-0.041,0.29,2.116,0.949,0
2016-06-01,-0.149,-0.891,-0.175,-1.261,-0.399,1.415,-1.059,-1.569,-1.658,-1.076,1.089,-1.362,-1.513,-0.287,-0.124,-3.777,-5.425,-0.125,-1.038,-0.285,0.041,-0.289,-1.261,-0.483,-0.725
2016-06-02,0.299,1.188,0,0.902,0.588,0,-1.642,1.063,1.204,-0.121,-0.588,0,2.048,0.288,0.373,5.362,2.959,-0.325,0,0.476,-0.162,0,0.821,1.78,2.029
2016-06-03,-0.485,-0.201,0.761,0.521,-0.717,0.137,-0.435,-0.404,0.904,-0.323,0.591,-0.888,-1.693,-1.433,2.134,0.682,1.173,-0.928,-0.721,-0.616,-1.097,-1.682,-0.905,1.537,-1.034
2016-06-06,0.075,3.76,-0.087,1.926,0.535,1.886,1.069,0.122,2.217,1.011,0.653,-0.299,1.021,-0.989,1.696,0.156,2.725,0.633,1.321,0.906,0,1.593,1.826,1.279,2.894
2016-06-07,0.936,2.407,1.133,2.471,1.331,-0.536,0.721,-0.527,0.6,2.924,1.752,0.599,3.094,2.996,1.787,2.601,5.079,0.679,0.913,0.52,-0.287,0.697,1.435,1.211,4.453
